Date,Open,High,Low,Close,Adj Close,Volume
2015-10-21,20.290001,20.35,20.290001,17.483231,20.290001,300
2015-10-22,20.290001,20.290001,20.290001,17.483231,20.290001,0
2015-10-23,20.290001,20.290001,20.290001,17.483231,20.290001,0
2015-10-26,20.290001,20.290001,20.290001,17.483231,20.290001,0
2015-10-27,20.02,20.030001000000002,19.959999,17.216114,19.98,700
2015-10-28,19.98,19.98,19.98,17.216114,19.98,0
2015-10-29,20.219998999999998,20.24,20.219998999999998,17.422915,20.219998999999998,800
2015-10-30,20.18,20.200001,20.059998999999998,17.285044,20.059998999999998,800
2015-11-02,20.059998999999998,20.059998999999998,20.059998999999998,17.285044,20.059998999999998,0
2015-11-03,20.33,20.440001000000002,20.27,17.569395,20.389999,900
2015-11-04,20.389999,20.389999,20.389999,17.569395,20.389999,0
2015-11-05,20.620001000000002,20.620001000000002,20.620001000000002,17.76758,20.620001000000002,100
2015-11-06,20.620001000000002,20.620001000000002,20.620001000000002,17.76758,20.620001000000002,0
2015-11-09,20.620001000000002,20.620001000000002,20.620001000000002,17.76758,20.620001000000002,0
2015-11-10,20.620001000000002,20.620001000000002,20.620001000000002,17.76758,20.620001000000002,0
2015-11-11,20.620001000000002,20.620001000000002,20.620001000000002,17.76758,20.620001000000002,0
2015-11-12,20.620001000000002,20.620001000000002,20.620001000000002,17.76758,20.620001000000002,0
2015-11-13,20.620001000000002,20.620001000000002,20.620001000000002,17.76758,20.620001000000002,0
2015-11-16,20.620001000000002,20.620001000000002,20.620001000000002,17.76758,20.620001000000002,0
2015-11-17,20.870001000000002,20.870001000000002,20.82,17.939913,20.82,600
2015-11-18,20.82,20.82,20.82,17.939913,20.82,0
2015-11-19,20.82,20.82,20.82,17.939913,20.82,0
2015-11-20,20.82,20.82,20.82,17.939913,20.82,0
2015-11-23,20.82,20.82,20.82,17.939913,20.82,0
2015-11-24,20.82,20.82,20.82,17.939913,20.82,0
2015-11-25,20.82,20.82,20.82,17.939913,20.82,0
2015-11-27,20.82,20.82,20.82,17.939913,20.82,0
2015-11-30,20.82,20.82,20.82,17.939913,20.82,0
2015-12-01,20.82,20.82,20.82,17.939913,20.82,0
2015-12-02,21.549999,21.559998999999998,21.48,18.534461999999998,21.51,400
2015-12-03,21.51,21.51,21.51,18.534461999999998,21.51,0
2015-12-04,21.4,21.4,21.299999,18.353512,21.299999,200
2015-12-07,21.299999,21.299999,21.299999,18.353512,21.299999,0
2015-12-08,20.620001000000002,20.620001000000002,20.57,17.724495,20.57,300
2015-12-09,20.57,20.57,20.57,17.724495,20.57,0
2015-12-10,20.57,20.57,20.57,17.724495,20.57,0
2015-12-11,20.57,20.57,20.57,17.724495,20.57,0
2015-12-14,19.719998999999998,19.719998999999998,19.0,16.371677,19.0,200
2015-12-15,19.0,19.0,19.0,16.371677,19.0,0
2015-12-16,19.0,19.0,19.0,16.371677,19.0,0
2015-12-17,19.0,19.0,19.0,16.371677,19.0,0
2015-12-18,20.120001000000002,20.120001000000002,20.01,17.241964000000003,20.01,200
2015-12-21,20.01,20.01,20.01,17.241964000000003,20.01,0
2015-12-22,20.01,20.01,20.01,17.241964000000003,20.01,0
2015-12-23,20.01,20.01,20.01,17.241964000000003,20.01,0
2015-12-24,20.01,20.01,20.01,17.241964000000003,20.01,0
2015-12-28,20.01,20.01,20.01,17.241964000000003,20.01,0
2015-12-29,20.01,20.01,20.01,17.241964000000003,20.01,0
2015-12-30,20.01,20.01,20.01,17.241964000000003,20.01,0
2015-12-31,20.33,20.33,20.27,17.465998000000003,20.27,300
2016-01-04,19.98,19.98,19.92,17.164413,19.92,200
2016-01-05,19.92,19.92,19.92,17.164413,19.92,0
2016-01-06,19.92,19.92,19.92,17.164413,19.92,0
2016-01-07,19.92,19.92,19.92,17.164413,19.92,0
2016-01-08,19.969998999999998,19.969998999999998,19.93,17.173029,19.93,200
2016-01-11,19.93,19.93,19.93,17.576054,19.93,0
2016-01-12,18.85,18.85,18.809998999999998,16.588337,18.809998999999998,300
2016-01-13,18.809998999999998,18.809998999999998,18.809998999999998,16.588337,18.809998999999998,0
2016-01-14,18.809998999999998,18.809998999999998,18.809998999999998,16.588337,18.809998999999998,0
2016-01-15,18.809998999999998,18.809998999999998,18.809998999999998,16.588337,18.809998999999998,0
2016-01-19,18.809998999999998,18.809998999999998,18.809998999999998,16.588337,18.809998999999998,0
2016-01-20,18.809998999999998,18.809998999999998,18.809998999999998,16.588337,18.809998999999998,0
2016-01-21,18.809998999999998,18.809998999999998,18.809998999999998,16.588337,18.809998999999998,0
2016-01-22,18.809998999999998,18.809998999999998,18.809998999999998,16.588337,18.809998999999998,0
2016-01-25,18.809998999999998,18.809998999999998,18.809998999999998,16.588337,18.809998999999998,0
2016-01-26,18.280001000000002,18.280001000000002,18.264,16.106823000000002,18.264,200
2016-01-27,18.264,18.264,18.264,16.106823000000002,18.264,0
2016-01-28,18.264,18.264,18.264,16.106823000000002,18.264,0
2016-01-29,18.264,18.264,18.264,16.106823000000002,18.264,0
2016-02-01,18.35,18.35,18.290001,16.129755,18.290001,300
2016-02-02,18.27,18.27,18.27,16.112118,18.27,100
2016-02-03,18.27,18.27,18.27,16.112118,18.27,0
2016-02-04,18.27,18.27,18.27,16.112118,18.27,0
2016-02-05,18.27,18.27,18.27,16.112118,18.27,0
2016-02-08,18.27,18.27,18.27,16.112118,18.27,0
2016-02-09,18.27,18.27,18.27,16.112118,18.27,0
2016-02-10,18.27,18.27,18.27,16.112118,18.27,0
2016-02-11,18.27,18.27,18.27,16.112118,18.27,0
2016-02-12,18.27,18.27,18.27,16.112118,18.27,0
2016-02-16,18.27,18.27,18.27,16.112118,18.27,0
2016-02-17,18.27,18.27,18.27,16.112118,18.27,0
2016-02-18,18.27,18.27,18.27,16.112118,18.27,0
2016-02-19,18.27,18.27,18.27,16.112118,18.27,0
2016-02-22,18.27,18.27,18.27,16.112118,18.27,0
2016-02-23,18.27,18.27,18.27,16.112118,18.27,0
2016-02-24,18.27,18.27,18.27,16.112118,18.27,0
2016-02-25,18.27,18.27,18.27,16.112118,18.27,0
2016-02-26,18.27,18.27,18.27,16.112118,18.27,0
2016-02-29,18.27,18.27,18.27,16.112118,18.27,0
2016-03-01,19.02,19.02,18.959999,16.720619,18.959999,200
2016-03-02,18.959999,18.959999,18.959999,16.720619,18.959999,0
2016-03-03,18.959999,18.959999,18.959999,16.720619,18.959999,0
2016-03-04,18.959999,18.959999,18.959999,16.720619,18.959999,0
2016-03-07,19.540001,19.540001,19.43,17.135107,19.43,200
2016-03-08,19.360001,19.360001,19.311001,17.030165,19.311001,300
2016-03-09,19.440001000000002,19.440001000000002,19.379998999999998,17.091013,19.379998999999998,200
2016-03-10,19.280001000000002,19.280001000000002,19.18,16.914637,19.18,200
2016-03-11,19.18,19.18,19.18,16.914637,19.18,0
2016-03-14,19.74,19.74,19.690001000000002,17.364403,19.690001000000002,300
2016-03-15,19.58,19.58,19.49,17.223297,19.530001000000002,400
2016-03-16,19.530001000000002,19.530001000000002,19.530001000000002,17.223297,19.530001000000002,0
2016-03-17,19.530001000000002,19.530001000000002,19.530001000000002,17.223297,19.530001000000002,0
2016-03-18,19.530001000000002,19.530001000000002,19.530001000000002,17.223297,19.530001000000002,0
2016-03-21,20.16,20.16,20.16,17.778887,20.16,1000
2016-03-22,20.16,20.16,20.16,17.778887,20.16,0
2016-03-23,20.16,20.16,20.16,17.778887,20.16,0
2016-03-24,20.16,20.16,20.16,17.778887,20.16,0
2016-03-28,20.219998999999998,20.219998999999998,20.219998999999998,17.8318,20.219998999999998,400
2016-03-29,20.219998999999998,20.219998999999998,20.219998999999998,17.8318,20.219998999999998,0
2016-03-30,20.219998999999998,20.219998999999998,20.219998999999998,17.8318,20.219998999999998,0
2016-03-31,20.219998999999998,20.219998999999998,20.219998999999998,17.8318,20.219998999999998,0
2016-04-01,20.219998999999998,20.219998999999998,20.219998999999998,17.8318,20.219998999999998,0
2016-04-04,20.549999,20.549999,20.549999,18.122823999999998,20.549999,500
2016-04-05,20.549999,20.549999,20.549999,18.122823999999998,20.549999,0
2016-04-06,20.549999,20.549999,20.549999,18.122823999999998,20.549999,0
2016-04-07,20.549999,20.549999,20.549999,18.122823999999998,20.549999,0
2016-04-08,20.549999,20.549999,20.549999,18.531323999999998,20.549999,0
2016-04-11,20.110001,20.110001,20.110001,18.134546,20.110001,500
2016-04-12,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-13,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-14,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-15,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-18,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-19,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-20,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-21,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-22,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-25,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-26,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-27,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-28,20.110001,20.110001,20.110001,18.134546,20.110001,0
2016-04-29,20.4,20.49,20.309998999999998,18.314901000000003,20.309998999999998,2400
2016-05-02,20.43,20.58,20.1,18.260796,20.25,66200
2016-05-03,20.26,20.26,19.91,18.044370999999998,20.01,1900
2016-05-04,20.290001,20.290001,20.26,18.269814,20.26,1100
2016-05-05,20.17,20.17,20.139999,18.1616,20.139999,400
2016-05-06,20.139999,20.139999,20.139999,18.1616,20.139999,0
2016-05-09,19.969998999999998,19.969998999999998,19.969998999999998,18.008298999999997,19.969998999999998,100
2016-05-10,19.969998999999998,19.969998999999998,19.969998999999998,18.008298999999997,19.969998999999998,0
2016-05-11,19.969998999999998,19.969998999999998,19.969998999999998,18.008298999999997,19.969998999999998,0
2016-05-12,19.969998999999998,19.969998999999998,19.969998999999998,18.008298999999997,19.969998999999998,0
2016-05-13,19.969998999999998,19.969998999999998,19.969998999999998,18.008298999999997,19.969998999999998,0
2016-05-16,20.378,20.378,20.378,18.376220999999997,20.378,200
2016-05-17,20.378,20.378,20.378,18.376220999999997,20.378,0
2016-05-18,20.378,20.378,20.378,18.376220999999997,20.378,0
2016-05-19,19.790001,19.9,19.700001,17.819832,19.761,141100
2016-05-20,19.761,19.761,19.761,17.819832,19.761,0
2016-05-23,20.0,20.0,19.98,18.017317000000002,19.98,400
2016-05-24,20.02,20.030001000000002,19.91,17.999281,19.959999,2900
2016-05-25,20.08,20.370001000000002,20.07,18.359989000000002,20.360001,1000
2016-05-26,20.219998999999998,20.370001000000002,20.1,18.369009,20.370001000000002,700
2016-05-27,20.26,20.26,20.193001000000002,18.224724,20.209999,5100
2016-05-31,20.209999,20.209999,20.209999,18.224724,20.209999,0
2016-06-01,20.309998999999998,20.309998999999998,20.26,18.269814,20.26,200
2016-06-02,20.34,20.34,20.34,18.341955,20.34,200
2016-06-03,20.309998999999998,20.35,20.25,18.314901000000003,20.309998999999998,1200
2016-06-06,20.457001,20.49,20.457001,18.450165,20.459999,1700
2016-06-07,20.499001,20.499001,20.43,18.423115,20.43,800
2016-06-08,20.43,20.43,20.43,18.423115,20.43,0
2016-06-09,20.43,20.43,20.43,18.423115,20.43,0
2016-06-10,20.43,20.43,20.43,18.423115,20.43,0
2016-06-13,20.43,20.43,20.43,18.423115,20.43,0
2016-06-14,20.290001,20.290001,20.290001,18.296865,20.290001,200
2016-06-15,20.290001,20.290001,20.290001,18.296865,20.290001,0
2016-06-16,20.290001,20.290001,20.290001,18.296865,20.290001,0
2016-06-17,20.290001,20.290001,20.290001,18.296865,20.290001,0
2016-06-20,20.49,20.49,20.49,18.477219,20.49,1100
2016-06-21,20.49,20.49,20.49,18.477219,20.49,0
2016-06-22,20.49,20.49,20.49,18.477219,20.49,0
2016-06-23,20.49,20.49,20.49,18.477219,20.49,0
2016-06-24,20.49,20.49,20.49,18.477219,20.49,0
2016-06-27,20.49,20.49,20.49,18.477219,20.49,0
2016-06-28,20.49,20.49,20.49,18.477219,20.49,0
2016-06-29,20.49,20.49,20.49,18.477219,20.49,0
2016-06-30,20.49,20.49,20.49,18.477219,20.49,0
2016-07-01,20.49,20.49,20.49,18.477219,20.49,0
2016-07-05,20.49,20.49,20.49,18.477219,20.49,0
2016-07-06,20.49,20.49,20.49,18.477219,20.49,0
2016-07-07,20.49,20.49,20.49,18.477219,20.49,0
2016-07-08,20.49,20.49,20.49,18.477219,20.49,0
2016-07-11,20.49,20.49,20.49,18.477219,20.49,0
2016-07-12,20.49,20.49,20.49,18.894957,20.49,0
2016-07-13,20.49,20.49,20.49,18.894957,20.49,0
2016-07-14,20.49,20.49,20.49,18.894957,20.49,0
2016-07-15,20.49,20.49,20.49,18.894957,20.49,0
2016-07-18,20.49,20.49,20.49,18.894957,20.49,0
2016-07-19,20.49,20.49,20.49,18.894957,20.49,0
2016-07-20,20.49,20.49,20.49,18.894957,20.49,0
2016-07-21,20.49,20.49,20.49,18.894957,20.49,0
2016-07-22,20.49,20.49,20.49,18.894957,20.49,0
2016-07-25,20.49,20.49,20.49,18.894957,20.49,0
2016-07-26,20.49,20.49,20.49,18.894957,20.49,0
2016-07-27,20.49,20.49,20.49,18.894957,20.49,0
2016-07-28,20.49,20.49,20.49,18.894957,20.49,0
2016-07-29,20.49,20.49,20.49,18.894957,20.49,0
2016-08-01,20.49,20.49,20.49,18.894957,20.49,0
2016-08-02,20.49,20.49,20.49,18.894957,20.49,0
2016-08-03,20.49,20.49,20.49,18.894957,20.49,0
2016-08-04,20.49,20.49,20.49,18.894957,20.49,0
2016-08-05,20.49,20.49,20.49,18.894957,20.49,0
2016-08-08,20.49,20.49,20.49,18.894957,20.49,0
2016-08-09,20.49,20.49,20.49,18.894957,20.49,0
2016-08-10,20.49,20.49,20.49,18.894957,20.49,0
2016-08-11,20.49,20.49,20.49,18.894957,20.49,0
2016-08-12,20.49,20.49,20.49,18.894957,20.49,0
2016-08-15,20.49,20.49,20.49,18.894957,20.49,0
2016-08-16,20.49,20.49,20.49,18.894957,20.49,0
2016-08-17,20.49,20.49,20.49,18.894957,20.49,0
2016-08-18,20.49,20.49,20.49,18.894957,20.49,0
2016-08-19,20.49,20.49,20.49,18.894957,20.49,0
2016-08-22,20.49,20.49,20.49,18.894957,20.49,0
2016-08-23,20.49,20.49,20.49,18.894957,20.49,0
2016-08-24,20.49,20.49,20.49,18.894957,20.49,0
2016-08-25,20.49,20.49,20.49,18.894957,20.49,0
2016-08-26,20.49,20.49,20.49,18.894957,20.49,0
2016-08-29,20.49,20.49,20.49,18.894957,20.49,0
2016-08-30,20.49,20.49,20.49,18.894957,20.49,0
2016-08-31,20.49,20.49,20.49,18.894957,20.49,0
2016-09-01,20.49,20.49,20.49,18.894957,20.49,0
2016-09-02,20.49,20.49,20.49,18.894957,20.49,0
2016-09-06,20.49,20.49,20.49,18.894957,20.49,0
2016-09-07,20.49,20.49,20.49,18.894957,20.49,0
2016-09-08,20.49,20.49,20.49,18.894957,20.49,0
2016-09-09,20.49,20.49,20.49,18.894957,20.49,0
2016-09-12,20.49,20.49,20.49,18.894957,20.49,0
2016-09-13,20.49,20.49,20.49,18.894957,20.49,0
2016-09-14,20.49,20.49,20.49,18.894957,20.49,0
2016-09-15,20.49,20.49,20.49,18.894957,20.49,0
2016-09-16,20.49,20.49,20.49,18.894957,20.49,0
2016-09-19,20.49,20.49,20.49,18.894957,20.49,0
2016-09-20,20.49,20.49,20.49,18.894957,20.49,0
2016-09-21,20.49,20.49,20.49,18.894957,20.49,0
2016-09-22,20.49,20.49,20.49,18.894957,20.49,0
2016-09-23,20.49,20.49,20.49,18.894957,20.49,0
2016-09-26,20.49,20.49,20.49,18.894957,20.49,0
2016-09-27,20.49,20.49,20.49,18.894957,20.49,0
2016-09-28,20.49,20.49,20.49,18.894957,20.49,0
2016-09-29,20.49,20.49,20.49,18.894957,20.49,0
2016-09-30,20.49,20.49,20.49,18.894957,20.49,0
2016-10-03,20.49,20.49,20.49,18.894957,20.49,0
2016-10-04,20.49,20.49,20.49,18.894957,20.49,0
2016-10-05,20.49,20.49,20.49,18.894957,20.49,0
2016-10-06,20.49,20.49,20.49,18.894957,20.49,0
2016-10-07,20.49,20.49,20.49,18.894957,20.49,0
2016-10-10,20.49,20.49,20.49,18.894957,20.49,0
2016-10-11,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-12,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-13,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-14,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-17,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-18,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-19,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-20,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-21,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-24,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-25,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-26,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-27,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-28,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-10-31,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-11-01,20.49,20.49,20.49,19.304792000000003,20.49,0
2016-11-02,20.93,20.93,20.93,19.719341,20.93,400
2016-11-03,20.73,20.73,20.73,19.530910000000002,20.73,100
2016-11-04,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-07,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-08,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-09,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-10,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-11,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-14,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-15,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-16,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-17,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-18,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-21,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-22,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-23,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-25,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-28,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-29,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-11-30,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-01,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-02,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-05,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-06,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-07,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-08,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-09,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-12,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-13,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-14,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-15,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-16,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-19,20.73,20.73,20.73,19.530910000000002,20.73,0
2016-12-20,20.73,20.73,20.73,19.530910000000002,20.73,0
