Date,Open,High,Low,Close,Adj Close,Volume
2017-06-26,25.110001,25.110001,25.075001,25.075001,25.075001,400
2017-06-27,25.0,25.0,24.934999,24.934999,24.934999,1900
2017-06-28,25.059999,25.059999,25.021,25.021,25.021,700
2017-06-29,24.92,24.92,24.76,24.785,24.785,6900
2017-06-30,24.879999,24.879999,24.879999,24.879999,24.879999,1000
2017-07-03,25.030001,25.040001,25.030001,25.040001,25.040001,200
2017-07-05,25.040001,25.040001,25.040001,25.040001,25.040001,0
2017-07-06,24.809999,24.809999,24.809999,24.809999,24.809999,400
2017-07-07,24.870001,24.870001,24.870001,24.870001,24.870001,3500
2017-07-10,24.870001,24.870001,24.870001,24.870001,24.870001,1200
2017-07-11,24.870001,24.870001,24.870001,24.870001,24.870001,0
2017-07-12,24.870001,24.870001,24.870001,24.870001,24.870001,0
2017-07-13,24.870001,24.870001,24.870001,24.870001,24.870001,0
2017-07-14,25.01,25.01,25.01,25.01,25.01,500
