Date,Open,High,Low,Close,Adj Close,Volume
2016-02-11,18.02,18.504998999999998,16.110001,18.049999,18.049999,1164206
2016-02-12,17.870001000000002,18.25,17.65,17.799999,17.799999,158300
2016-02-16,17.4,18.440001000000002,17.4,18.26,18.26,69400
2016-02-17,18.4,18.99,18.4,18.75,18.75,107800
2016-02-18,18.98,19.02,18.5,18.540001,18.540001,55000
2016-02-19,18.5,18.84,18.5,18.73,18.73,82400
2016-02-22,18.98,19.0,18.5,18.5,18.5,76100
2016-02-23,18.58,18.629998999999998,18.5,18.58,18.58,26200
2016-02-24,18.5,18.77,18.120001000000002,18.77,18.77,31200
2016-02-25,18.75,20.370001000000002,18.75,19.517,19.517,72200
2016-02-26,20.01,20.01,19.25,19.49,19.49,106600
2016-02-29,19.889999,19.889999,19.25,19.41,19.41,35000
2016-03-01,19.26,20.58,19.26,20.129998999999998,20.129998999999998,115000
2016-03-02,20.200001,21.450001,19.6,21.26,21.26,284300
2016-03-03,21.15,23.42,20.809998999999998,23.23,23.23,191300
2016-03-04,23.93,24.018,19.379998999999998,19.67,19.67,206900
2016-03-07,19.799999,21.5,18.700001,20.870001000000002,20.870001000000002,214100
2016-03-08,20.83,22.18,19.99,21.68,21.68,59000
2016-03-09,22.299999,22.459999,20.129998999999998,21.33,21.33,117300
2016-03-10,21.870001000000002,23.49,19.254998999999998,20.85,20.85,56000
2016-03-11,20.700001,21.93,20.35,21.15,21.15,57300
2016-03-14,20.969998999999998,23.35,20.370001000000002,22.76,22.76,72600
2016-03-15,22.559998999999998,23.299999,20.487,22.84,22.84,50300
2016-03-16,23.200001,24.639999,22.559998999999998,24.48,24.48,52700
2016-03-17,24.67,25.459999,21.120001000000002,23.16,23.16,90300
2016-03-18,22.879998999999998,24.98,22.08,24.469998999999998,24.469998999999998,180800
2016-03-21,24.4,27.24,23.18,24.030001000000002,24.030001000000002,79000
2016-03-22,23.82,25.370001000000002,23.6,24.23,24.23,82100
2016-03-23,24.23,24.780001000000002,23.77,24.700001,24.700001,100100
2016-03-24,24.690001000000002,27.5,24.49,27.41,27.41,75700
2016-03-28,27.610001,29.629998999999998,27.610001,29.049999,29.049999,85100
2016-03-29,28.799999,29.190001000000002,27.879998999999998,28.639999,28.639999,80500
2016-03-30,28.610001,29.049999,25.190001000000002,25.549999,25.549999,96600
2016-03-31,25.15,28.42,23.610001,27.24,27.24,524000
2016-04-01,27.17,28.18,25.23,25.76,25.76,135500
2016-04-04,25.969998999999998,28.440001000000002,25.610001,28.17,28.17,93800
2016-04-05,27.950001,28.0,26.57,27.309998999999998,27.309998999999998,62100
2016-04-06,27.34,28.0,26.59,27.379998999999998,27.379998999999998,51500
2016-04-07,27.18,27.26,24.530001000000002,25.65,25.65,87600
2016-04-08,25.77,26.9,24.01,24.98,24.98,42800
2016-04-11,25.16,25.646998999999997,22.9,23.280001000000002,23.280001000000002,63500
2016-04-12,24.389999,24.389999,22.540001,22.889999,22.889999,43600
2016-04-13,22.959999,23.950001,22.65,23.5,23.5,68800
2016-04-14,23.549999,24.459999,23.299999,24.200001,24.200001,89700
2016-04-15,24.25,24.25,23.389999,23.530001000000002,23.530001000000002,25800
2016-04-18,23.59,24.040001,23.549999,23.700001,23.700001,20300
2016-04-19,23.5,24.15,23.5,23.860001,23.860001,19900
2016-04-20,23.92,23.959999,22.18,22.27,22.27,50800
2016-04-21,22.610001,22.75,20.51,22.16,22.16,55300
2016-04-22,22.379998999999998,23.030001000000002,22.17,23.02,23.02,28600
2016-04-25,22.82,23.01,22.58,22.709999,22.709999,37000
2016-04-26,22.83,23.790001,22.709999,23.610001,23.610001,62300
2016-04-27,23.57,23.57,21.77,23.07,23.07,46400
2016-04-28,23.059998999999998,23.059998999999998,21.98,23.0,23.0,54900
2016-04-29,23.0,25.49,22.85,25.0,25.0,89200
2016-05-02,25.209999,25.540001,23.5,24.379998999999998,24.379998999999998,70000
2016-05-03,24.18,24.5,23.25,23.68,23.68,40100
2016-05-04,23.1,23.75,22.68,22.92,22.92,31100
2016-05-05,22.969998999999998,22.969998999999998,22.5,22.52,22.52,9500
2016-05-06,22.584999,25.75,21.42,25.33,25.33,113500
2016-05-09,25.59,32.415001000000004,25.219998999999998,31.43,31.43,268000
2016-05-10,31.200001,36.389998999999996,31.200001,36.099998,36.099998,193900
2016-05-11,36.130001,39.130001,34.148998,36.459998999999996,36.459998999999996,180800
2016-05-12,36.389998999999996,36.939999,33.689999,35.16,35.16,177600
2016-05-13,35.040001000000004,35.93,33.720001,33.740002000000004,33.740002000000004,79800
2016-05-16,34.060001,35.799999,34.02,35.349998,35.349998,53800
2016-05-17,35.009997999999996,36.709998999999996,33.740002000000004,34.349998,34.349998,95300
2016-05-18,34.220001,35.43,34.080002,34.73,34.73,57700
2016-05-19,34.299999,35.779999,34.299999,34.68,34.68,55400
2016-05-20,34.709998999999996,38.970001,34.709998999999996,38.610001000000004,38.610001000000004,141700
2016-05-23,38.91,44.490002000000004,38.900002,44.27,44.27,290300
2016-05-24,44.27,47.049999,42.02,42.810001,42.810001,355300
2016-05-25,42.91,43.150002,39.830002,42.790001000000004,42.790001000000004,267600
2016-05-26,42.669998,43.189999,41.130001,41.369999,41.369999,92100
2016-05-27,41.720001,42.790001000000004,41.310001,42.790001000000004,42.790001000000004,69800
2016-05-31,42.93,43.408001,42.174999,42.98,42.98,103900
2016-06-01,42.98,45.98,42.119999,45.779999,45.779999,224500
2016-06-02,46.279999,47.169998,44.93,46.220001,46.220001,190600
2016-06-03,46.330002,46.330002,44.02,44.66,44.66,150100
2016-06-06,44.82,45.130001,43.52,43.68,43.68,138100
2016-06-07,43.34,45.009997999999996,40.900002,43.529999,43.529999,184600
2016-06-08,44.360001000000004,44.41,42.400002,43.650002,43.650002,76300
2016-06-09,43.759997999999996,46.310001,42.919998,46.209998999999996,46.209998999999996,213800
2016-06-10,46.959998999999996,47.759997999999996,43.02,44.709998999999996,44.709998999999996,389500
2016-06-13,44.369999,46.34,43.639998999999996,43.66,43.66,241400
2016-06-14,43.720001,44.07,41.0,42.099998,42.099998,124800
2016-06-15,41.380001,42.5,40.880001,41.279999,41.279999,78000
2016-06-16,40.220001,41.700001,39.75,41.310001,41.310001,189900
2016-06-17,41.540001000000004,42.240002000000004,40.279999,40.349998,40.349998,356600
2016-06-20,40.860001000000004,42.91,40.34,42.610001000000004,42.610001000000004,60100
2016-06-21,43.080002,43.43,41.709998999999996,43.259997999999996,43.259997999999996,94400
2016-06-22,42.98,43.373001,39.02,39.290001000000004,39.290001000000004,350800
2016-06-23,39.400002,40.669998,38.009997999999996,40.32,40.32,328900
2016-06-24,39.98,40.580002,38.02,38.470001,38.470001,243400
2016-06-27,37.919998,39.509997999999996,36.209998999999996,38.509997999999996,38.509997999999996,252700
2016-06-28,38.939999,41.240002000000004,38.509997999999996,40.400002,40.400002,171400
2016-06-29,40.84,41.645,39.52,40.740002000000004,40.740002000000004,111100
2016-06-30,39.830002,41.709998999999996,37.02,38.02,38.02,381400
2016-07-01,38.080002,39.598999,37.25,39.150002,39.150002,157300
2016-07-05,38.639998999999996,39.810001,35.349998,36.02,36.02,223400
2016-07-06,35.639998999999996,37.645,35.639998999999996,37.060001,37.060001,120600
2016-07-07,36.91,38.555,35.029999,36.720001,36.720001,104400
2016-07-08,36.799999,37.93,36.299999,37.700001,37.700001,65700
2016-07-11,37.82,39.549999,36.419998,37.029999,37.029999,88200
2016-07-12,37.5,39.625,36.82,38.939999,38.939999,228400
2016-07-13,38.299999,39.849998,35.93,36.07,36.07,265200
2016-07-14,36.5,37.604,33.740002000000004,35.259997999999996,35.259997999999996,365300
2016-07-15,34.57,36.259997999999996,34.110001000000004,34.919998,34.919998,262500
2016-07-18,34.689999,36.449001,34.639998999999996,35.830002,35.830002,108100
2016-07-19,36.48,36.799999,35.691002000000005,36.009997999999996,36.009997999999996,119100
2016-07-20,37.09,40.98,36.650002,40.650002,40.650002,302000
2016-07-21,40.84,40.84,38.779999,40.220001,40.220001,194800
2016-07-22,40.5,41.150002,38.310001,39.41,39.41,351400
